gene	Endothelial_hemogenic	Endothelial_Nonhemogenic_nodox	Progenitor_hematopoietic_nodox	Endothelial_hemogenic_dox	Endothelial_hemogenic_nodox	Endothelial_hemogenic	Endothelial_Nonhemogenic_nodox	Progenitor_hematopoietic_nodox	Endothelial_hemogenic_dox	Endothelial_hemogenic_nodox
ENSG00000230923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000227456	0.0	0.0	0.0	0.0	0.0	0.25	1.98	0.0	0.0	0.0
ENSG00000179219	2.95	5.42	0.86	1.0	3.24	0.76	3.08	0.56	0.93	1.37
ENSG00000185186	0.0	0.0	0.0	8.71	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000178457	2.74	5.79	0.0	1.22	6.33	0.0	0.0	0.83	1.09	1.86
ENSG00000238265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000188660	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000224924	0.29	0.36	0.0	0.0	0.36	0.24	0.0	0.0	0.0	1.19
ENSG00000226496	0.0	0.0	0.0	0.0	1.26	0.0	0.0	0.0	0.0	0.0
ENSG00000178977	0.57	1.74	0.34	0.0	0.0	1.21	0.68	0.43	0.32	0.32
ENSG00000231023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000232977	0.94	0.38	0.0	0.0	0.0	0.0	0.0	0.0	0.53	1.32
ENSG00000235097	0.0	5.2	1.52	0.49	0.18	0.38	3.21	0.05	0.1	2.04
ENSG00000225427	2.24	2.28	0.0	0.0	2.06	0.0	0.68	0.0	0.0	0.0
ENSG00000230710	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000233349	1.14	0.35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000197251	0.0	0.1	0.0	0.0	0.17	0.0	0.85	0.0	0.06	0.0
ENSG00000234912	8.63	15.93	11.19	37.25	151.28	9.54	27.6	10.94	16.65	53.43
ENSG00000218510	12.26	11.51	9.6	21.9	8.29	6.57	8.86	13.27	4.2	11.21
ENSG00000272168	0.95	7.3	1.5	0.0	0.58	1.85	4.56	0.24	0.71	1.42
ENSG00000176438	0.31	0.68	1.41	0.71	3.84	1.56	1.26	0.16	1.73	5.42
ENSG00000226620	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000255874	3.31	4.08	3.4	3.13	5.04	2.36	5.09	3.17	3.73	6.87
ENSG00000236678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000226846	0.0	0.0	1.34	0.0	0.0	0.0	4.68	0.0	0.0	0.0
ENSG00000226317	0.0	0.75	0.0	0.0	0.0	0.0	1.47	0.48	0.0	0.69
ENSG00000236176	0.0	0.0	0.0	0.0	0.0	0.0	4.05	0.0	0.36	0.0
ENSG00000243300	0.0	0.69	0.0	5.76	3.65	0.0	2.56	0.0	0.32	0.0
ENSG00000229437	0.0	0.0	1.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000229557	2.05	2.76	1.36	0.0	0.0	0.0	4.08	0.0	0.0	0.0
ENSG00000226240	0.53	11.07	3.41	0.0	9.15	5.47	7.41	1.36	3.42	1.95
ENSG00000237879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000231674	1.19	1.8	1.11	0.0	0.0	1.06	1.67	0.45	0.18	0.43
ENSG00000236834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000226968	0.0	0.0	0.0	0.0	0.0	0.0	0.26	0.0	0.0	0.0
ENSG00000226722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000238121	0.56	0.0	0.0	2.13	0.0	1.0	3.41	0.0	0.0	0.85
ENSG00000229443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000231473	0.0	0.65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000232685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000230156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000229249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000225179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000233532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000245526	0.09	0.07	0.39	0.0	0.0	0.09	0.11	0.53	0.13	0.0
ENSG00000233610	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000224209	0.0	0.0	0.3	0.59	0.38	0.13	0.0	0.24	0.0	0.74
ENSG00000153363	2.87	16.42	14.15	26.9	10.08	7.87	17.33	11.89	17.63	12.98
ENSG00000177338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000132204	0.61	2.45	0.0	1.19	0.0	0.56	3.98	0.74	0.0	0.0
ENSG00000181798	0.25	2.11	1.95	3.19	4.46	1.5	1.38	1.12	4.61	4.72
ENSG00000233237	0.7	0.08	0.42	0.68	1.11	0.11	2.06	0.15	0.38	0.45
ENSG00000223414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000204148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000225511	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000175611	4.99	1.69	3.18	7.78	2.01	3.79	5.59	4.22	6.53	4.85
ENSG00000197503	0.52	1.01	0.62	1.58	5.07	2.78	0.21	0.0	0.79	0.0
ENSG00000215386	0.62	0.88	0.48	0.0	0.0	2.2	0.32	0.14	0.07	0.0
ENSG00000236384	0.58	0.0	0.78	0.0	0.0	0.16	0.0	0.89	0.88	0.0
ENSG00000185168	0.0	1.69	0.0	0.0	0.0	0.0	0.0	0.0	0.14	1.32
ENSG00000167117	1.53	4.14	0.22	0.0	0.75	1.69	9.5	0.57	0.71	1.13
ENSG00000258169	0.54	3.01	0.06	1.81	0.18	0.27	4.0	0.35	0.84	2.12
ENSG00000230876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000205837	0.0	0.0	0.0	0.0	0.0	0.0	0.34	0.0	0.0	0.0
ENSG00000214381	0.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.53
ENSG00000225759	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000232388	29.03	40.4	42.35	32.8	0.81	32.32	40.59	51.28	42.75	31.3
ENSG00000235621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000251372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000224851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000256193	3.86	7.66	0.89	2.15	15.02	6.17	6.55	3.88	1.56	5.73
ENSG00000227036	0.0	0.21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000262152	0.18	2.78	0.59	0.52	1.4	0.11	2.13	0.22	1.1	0.4
ENSG00000183674	0.0	0.0	0.0	0.0	0.0	0.0	0.24	0.0	0.0	0.22
ENSG00000258791	0.0	0.24	0.0	4.35	0.0	0.0	0.0	0.0	0.89	0.0
ENSG00000175699	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000196273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.84	0.14	0.0
ENSG00000146666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000264575	0.69	3.02	3.43	0.52	0.0	0.0	1.95	1.41	1.39	1.04
ENSG00000253394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.63	0.0	0.0
ENSG00000246662	0.62	0.0	0.0	0.0	0.0	0.33	0.0	0.0	0.0	0.0
ENSG00000249917	0.0	0.0	0.06	2.72	0.0	0.0	0.0	0.0	0.41	1.22
ENSG00000281664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000122043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000275226	6.44	15.42	4.9	9.36	6.45	4.22	15.96	7.79	8.17	7.99
ENSG00000281778	0.0	0.0	0.41	0.0	0.0	0.0	0.41	0.0	0.19	0.0
ENSG00000272274	0.3	5.55	3.95	0.68	0.0	0.0	5.47	0.0	0.0	0.0
ENSG00000279770	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000261517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000261446	0.0	0.06	0.0	0.0	0.0	0.0	0.0	0.0	0.12	0.0
ENSG00000261097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000260910	0.0	0.0	0.0	0.0	1.32	0.0	1.15	0.0	1.17	0.27
ENSG00000228126	0.0	0.47	0.0	0.0	2.08	0.0	2.72	0.0	1.27	0.0
ENSG00000224177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000223685	0.0	0.09	0.0	0.0	1.52	0.0	0.0	0.0	0.0	0.0
ENSG00000231690	0.68	0.92	1.3	1.3	0.0	0.0	1.02	0.0	0.55	0.36
ENSG00000231782	0.0	0.0	0.0	0.0	0.0	0.78	0.0	0.0	0.0	0.0
ENSG00000203809	0.0	0.0	0.0	0.0	0.0	2.95	0.0	0.0	0.0	0.0
ENSG00000228221	1.26	1.5	0.45	0.54	0.57	1.05	0.98	0.0	1.0	0.0
ENSG00000229228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000205636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000215117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33
ENSG00000251191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000258279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000259703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000227136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.06	0.0
ENSG00000215483	0.22	1.18	0.93	0.37	0.39	0.46	0.0	0.49	0.62	0.33
ENSG00000253230	0.0	0.0	0.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000235180	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.17
ENSG00000281832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000251533	0.0	0.0	0.34	0.0	0.19	0.0	0.0	0.0	0.0	0.0
ENSG00000226567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000235770	0.0	0.26	1.04	0.0	0.0	0.59	0.86	0.0	0.06	0.54
ENSG00000236445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000214851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000196243	0.21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000248307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000250366	2.53	2.65	0.87	1.45	0.23	5.68	1.44	0.14	1.11	0.42
ENSG00000204187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000224514	0.0	0.0	0.17	0.0	0.0	0.0	4.07	0.0	0.7	0.0
ENSG00000260941	0.56	1.84	0.67	0.0	0.0	0.4	0.0	0.0	0.28	0.0
ENSG00000226067	15.06	33.06	19.75	0.0	2.79	31.01	13.75	3.19	1.9	3.33
ENSG00000278811	0.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000225826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000280924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000227060	0.0	0.91	0.0	0.0	1.11	0.7	0.49	1.72	0.0	0.0
ENSG00000223546	1.82	3.09	3.58	7.91	4.47	1.49	1.52	2.56	2.74	3.8
ENSG00000224107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000205704	0.0	0.16	0.0	0.0	0.0	0.21	0.0	0.0	0.0	0.0
ENSG00000241469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000240423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000258735	0.0	0.19	1.11	0.31	0.0	0.29	0.0	0.22	0.14	0.71
ENSG00000258701	0.0	1.26	0.84	0.0	0.0	0.0	1.42	0.54	0.34	0.25
ENSG00000259070	0.0	0.28	1.98	0.0	0.0	0.43	0.0	0.1	0.31	0.0
ENSG00000258479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000258441	40.74	31.95	24.36	42.54	37.94	34.19	26.83	7.75	21.34	30.93
ENSG00000233208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.66	0.0
ENSG00000186369	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.06	0.0	0.16
ENSG00000258548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000259129	0.06	0.75	1.94	0.0	0.88	0.43	1.32	0.46	0.15	0.23
ENSG00000237945	13.44	36.87	9.93	5.06	22.97	18.07	27.68	5.84	2.91	8.89
ENSG00000231265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000179935	4.12	2.43	0.39	0.0	0.8	1.5	1.94	0.0	1.65	1.31
ENSG00000205181	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.76	0.06	0.92
ENSG00000233746	0.0	0.0	0.0	0.0	1.34	0.0	0.0	0.0	0.0	0.0
ENSG00000260032	226.6	548.77	310.77	342.31	450.6	316.91	464.91	250.37	364.4	388.59
ENSG00000226995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000228705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000205396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000261824	3.34	5.31	5.46	4.47	4.83	2.83	7.23	1.76	2.22	4.52
ENSG00000266904	2.45	11.05	0.94	2.76	5.45	6.1	6.96	2.93	2.27	6.73
ENSG00000232677	8.46	11.64	15.82	8.32	3.52	17.31	12.11	25.77	12.6	11.66
ENSG00000263753	19.65	20.56	17.25	25.49	18.78	29.03	19.82	15.3	15.3	22.2
ENSG00000265933	0.0	2.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.15
ENSG00000267374	0.41	0.56	0.9	0.0	0.0	0.29	0.17	1.26	1.35	0.62
ENSG00000179136	2.41	2.27	0.91	3.57	10.3	0.6	2.54	1.43	1.33	2.52
ENSG00000213373	0.97	0.45	1.3	4.12	0.42	1.48	1.96	0.52	0.38	0.73
ENSG00000263874	2.62	1.96	0.72	1.1	2.49	0.85	2.56	0.49	0.73	2.35
ENSG00000237854	9.33	14.74	11.27	11.52	17.29	7.61	13.72	7.23	11.22	18.45
ENSG00000263429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000275520	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000226179	2.67	36.12	3.27	13.25	0.62	6.08	9.26	6.25	7.09	18.01
ENSG00000231419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16
ENSG00000224074	0.66	0.0	0.0	0.11	0.0	0.0	2.06	0.0	0.1	0.22
ENSG00000230891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75
ENSG00000228214	0.0	0.0	0.0	0.0	0.67	0.0	0.0	0.0	0.0	0.0
ENSG00000244342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000234962	0.54	2.18	0.0	0.36	0.49	1.1	0.39	0.0	0.32	2.12
ENSG00000234556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000231298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000225269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000238266	0.0	0.0	0.06	0.0	0.0	0.0	0.35	0.0	0.0	0.0
ENSG00000229240	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000235824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000261683	0.0	0.57	0.0	0.0	0.0	0.0	0.0	0.0	0.07	0.0
ENSG00000185904	0.37	1.06	0.17	0.0	0.47	0.0	0.15	0.14	0.1	0.0
ENSG00000226808	0.0	0.49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000233395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000285294	11.92	5.22	0.43	0.0	0.23	1.54	3.54	0.0	0.59	1.01
ENSG00000245060	0.64	4.74	2.43	2.52	1.45	3.05	4.58	2.42	2.61	0.36
ENSG00000237282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000231177	2.72	2.04	0.54	9.23	2.23	0.24	0.0	2.07	0.51	2.56
ENSG00000224805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000236383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000230417	0.0	0.17	0.0	0.0	0.0	0.0	0.0	0.0	0.08	0.0
ENSG00000237523	0.82	0.0	0.9	0.0	0.0	0.0	0.83	0.21	0.17	1.24
ENSG00000229404	0.73	0.45	1.82	0.99	0.76	0.0	0.0	0.0	1.11	0.49
ENSG00000169783	9.14	10.66	4.48	2.27	1.23	11.44	11.75	4.9	0.45	1.36
ENSG00000174482	0.28	1.9	0.83	0.21	0.69	0.2	0.22	0.0	0.49	0.21
ENSG00000220008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000213171	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000140471	4.12	3.07	6.64	5.58	1.15	5.76	0.14	3.4	2.75	6.64
ENSG00000107798	80.78	230.51	219.41	72.29	337.96	80.61	209.11	80.74	74.62	158.6
ENSG00000166035	0.0	0.15	11.3	0.0	0.0	0.0	0.0	0.57	0.0	0.0
ENSG00000079435	0.69	0.06	0.92	1.04	0.0	0.57	0.19	1.64	2.73	1.22
ENSG00000182333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000101670	21.68	23.67	47.65	7.67	64.33	62.96	53.48	14.65	18.14	45.5
ENSG00000163898	1.07	6.73	0.78	0.0	2.05	1.14	2.74	3.09	0.72	2.43
ENSG00000188992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000204022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31	0.0	0.0
ENSG00000204021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000173239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000204020	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000144182	10.05	16.4	8.61	14.78	3.44	11.45	9.58	6.9	6.86	2.11
ENSG00000175536	0.64	0.78	1.14	0.0	0.0	0.0	0.0	1.46	0.0	0.0
ENSG00000189067	73.17	74.04	87.89	34.58	37.93	61.01	68.25	32.63	14.39	25.12
ENSG00000145721	0.07	0.18	2.81	0.67	1.08	0.16	0.35	0.0	0.11	0.52
ENSG00000271601	18.88	37.25	15.43	13.09	27.13	10.28	21.22	11.77	12.93	17.45
ENSG00000131899	30.62	26.43	20.65	17.81	28.91	36.01	20.84	11.51	21.22	15.68
ENSG00000073350	11.08	26.24	6.37	7.95	10.23	7.59	23.13	6.2	10.24	9.53
ENSG00000139233	102.93	93.74	108.37	103.25	93.51	74.87	66.34	135.88	134.99	97.65
ENSG00000074695	148.12	131.46	136.28	168.44	248.89	145.26	108.45	114.62	99.57	117.59
ENSG00000140506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000169223	232.12	228.53	288.58	282.1	382.09	270.74	241.16	254.63	268.91	343.87
ENSG00000114988	27.92	14.13	32.38	41.7	64.32	36.33	25.11	14.21	19.14	25.17
ENSG00000105983	26.12	20.2	30.68	30.93	39.4	27.56	21.12	32.97	25.08	36.45
ENSG00000139636	37.36	29.47	21.09	31.09	16.11	40.59	38.97	13.65	15.21	17.96
ENSG00000168216	19.36	41.25	44.95	28.69	42.82	33.32	33.56	19.73	21.73	29.25
ENSG00000164187	4.18	6.0	8.25	13.31	11.26	10.93	5.48	10.1	8.28	9.43
ENSG00000071282	1.55	17.98	6.67	4.66	3.59	2.75	17.84	6.82	11.15	9.33
ENSG00000227110	0.0	1.15	0.23	0.0	0.0	0.0	0.0	0.0	0.0	1.71
ENSG00000103227	7.31	21.35	8.86	11.28	3.71	15.1	17.24	6.39	10.17	3.84
ENSG00000100258	33.84	20.77	22.67	34.13	28.3	31.08	23.97	14.19	13.77	18.18
ENSG00000185621	5.27	3.55	4.56	2.28	6.4	3.88	4.79	3.09	3.13	5.05
ENSG00000160789	307.34	334.12	139.15	385.53	498.8	306.26	290.82	214.93	450.12	353.14
ENSG00000113368	355.35	85.98	352.46	389.59	625.38	291.96	127.63	362.95	406.82	360.63
ENSG00000176619	185.31	76.75	126.17	108.71	206.82	162.25	68.95	119.98	234.09	140.8
ENSG00000166407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000135363	248.12	352.03	190.69	444.14	581.42	336.54	352.44	386.92	250.81	342.95
ENSG00000048540	0.0	0.0	0.77	0.19	0.0	0.0	0.1	0.13	0.71	0.97
ENSG00000143013	12.96	5.91	14.39	11.35	8.88	13.54	9.05	34.42	26.93	10.0
ENSG00000136153	1.33	7.13	4.18	0.39	4.3	1.1	4.72	1.29	1.94	3.27
ENSG00000163431	0.3	0.24	0.79	0.0	0.09	0.0	0.45	0.11	0.06	1.17
ENSG00000170807	0.0	0.79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000163380	0.28	0.84	0.47	0.62	0.0	0.0	0.0	0.42	0.5	0.0
ENSG00000164715	13.25	15.98	8.73	11.68	16.85	13.96	16.35	6.29	9.63	12.04
ENSG00000142235	1.18	4.27	0.73	0.93	0.07	0.81	0.64	1.34	0.93	0.0
ENSG00000162761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000136944	1.19	1.85	0.5	0.54	1.15	1.1	0.96	0.17	0.36	0.61
ENSG00000206535	3.07	0.55	5.64	2.72	2.79	5.26	0.97	4.68	2.92	0.6
ENSG00000113441	1.05	2.73	5.48	4.81	7.34	3.28	4.39	4.99	2.17	3.26
ENSG00000072201	0.93	10.27	3.37	5.77	1.66	0.33	9.26	2.53	1.64	5.62
ENSG00000250930	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000248494	0.3	0.49	0.0	0.0	0.0	0.16	3.11	0.0	0.34	0.0
ENSG00000139517	6.28	8.26	9.14	10.85	17.12	5.33	12.47	6.88	8.22	9.4
ENSG00000255737	0.98	1.76	0.81	0.0	1.2	0.0	0.0	1.19	2.21	0.0
ENSG00000247317	0.0	0.0	0.53	3.02	0.0	0.95	0.0	0.0	0.0	0.0
ENSG00000231327	0.48	0.0	0.28	2.15	0.0	2.03	0.0	0.73	0.36	1.08
ENSG00000239569	1.14	0.81	1.09	0.18	3.1	1.91	0.07	1.99	1.66	1.34
ENSG00000227115	1.16	0.0	0.12	2.32	1.15	0.1	0.0	0.0	0.29	0.24
ENSG00000267107	4.73	81.13	6.17	4.94	13.82	5.96	60.65	0.7	1.11	9.76
ENSG00000268001	10.04	19.94	21.96	26.02	97.7	8.41	9.95	12.32	12.78	30.58
ENSG00000234171	8.84	5.0	20.54	4.96	6.96	13.31	4.57	10.89	15.0	18.43
ENSG00000281649	19.33	33.47	20.51	23.43	34.37	22.73	25.57	24.4	12.48	19.57
ENSG00000247708	1.91	1.85	0.43	0.0	1.32	0.25	2.59	0.55	0.45	0.54
ENSG00000232044	0.0	0.11	0.0	0.0	0.14	0.15	0.44	0.02	0.07	0.0
ENSG00000250302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000280237	8.2	2.99	0.39	3.85	1.69	8.15	2.46	0.67	5.26	1.74
ENSG00000258804	0.17	1.12	0.18	0.0	0.19	0.0	0.4	0.52	0.38	0.0
ENSG00000276715	0.0	0.0	0.0	0.0	0.0	0.13	0.0	0.0	0.18	0.0
ENSG00000218537	7.43	7.73	9.16	4.28	2.66	8.78	9.62	9.48	10.08	7.94
ENSG00000234177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000215196	3.08	2.99	0.95	1.6	1.02	0.66	0.99	1.22	0.82	1.72
ENSG00000227502	0.11	0.0	0.0	0.0	0.26	0.0	0.77	0.0	0.0	0.0
ENSG00000171658	0.0	0.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000250742	1.94	2.11	0.0	0.0	0.0	0.0	1.56	0.0	0.0	0.0
ENSG00000267472	0.18	1.34	0.65	4.11	2.46	2.52	1.76	0.0	0.41	2.46
ENSG00000180178	4.02	13.96	3.13	0.98	2.02	2.05	8.97	1.17	2.68	1.86
ENSG00000248049	3.88	3.38	5.07	14.02	4.92	2.48	6.7	5.91	6.14	3.76
ENSG00000233006	0.1	0.0	0.63	2.02	0.0	2.51	3.01	0.0	0.78	1.48
ENSG00000250337	0.7	21.33	7.78	6.56	17.58	0.93	2.02	2.63	8.49	0.0
ENSG00000249231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000243479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000261040	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000257838	0.0	0.45	0.0	2.0	0.95	0.32	1.07	0.0	0.08	0.5
ENSG00000230176	0.0	0.0	0.0	0.0	0.0	2.45	0.0	0.0	0.0	0.0
ENSG00000233621	3.37	3.47	1.5	0.0	0.0	2.95	5.84	1.31	3.17	1.9
ENSG00000165714	7.12	12.43	11.84	5.79	13.45	7.43	7.04	8.67	9.43	10.29
ENSG00000205791	1.77	4.98	0.0	0.52	0.28	0.47	5.0	0.62	2.31	2.2
ENSG00000196365	122.57	118.81	168.99	127.5	72.16	116.07	90.59	141.54	182.49	66.75
ENSG00000102910	20.06	28.01	16.1	20.87	18.2	17.15	25.28	11.4	12.99	15.52
